Start Time  Tuesday March 01 2022 16:51:41,,,,,,,
USB-to-CAN V2 compact  CAN-1,661,109.197,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,662,109.197,      ,585,8,4B 47 20 00 70 44 00 00,KG .pD..
USB-to-CAN V2 compact  CAN-1,663,109.208,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,664,109.208,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,665,109.219,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,666,109.219,      ,585,8,4B 47 20 00 90 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,667,109.23,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,668,109.23,      ,585,8,4B 47 20 00 70 44 00 00,KG .pD..
USB-to-CAN V2 compact  CAN-1,669,109.241,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,670,109.241,      ,585,8,4B 47 20 00 90 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,671,109.252,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,672,109.252,      ,585,8,4B 47 20 00 70 44 00 00,KG .pD..
USB-to-CAN V2 compact  CAN-1,673,109.268,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,674,109.268,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,675,109.274,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,676,109.274,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,677,109.285,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,678,109.285,      ,585,8,4B 47 20 00 70 44 00 00,KG .pD..
USB-to-CAN V2 compact  CAN-1,679,109.296,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,680,109.296,      ,585,8,4B 47 20 00 60 44 00 00,KG .`D..
USB-to-CAN V2 compact  CAN-1,681,109.307,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,682,109.308,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,683,109.318,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,684,109.318,      ,585,8,4B 47 20 00 70 44 00 00,KG .pD..
USB-to-CAN V2 compact  CAN-1,685,109.329,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,686,109.33,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,687,109.341,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,688,109.341,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,689,109.354,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,690,109.354,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,691,109.365,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,692,109.365,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,693,109.376,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,694,109.376,      ,585,8,4B 47 20 00 60 44 00 00,KG .`D..
USB-to-CAN V2 compact  CAN-1,695,109.387,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,696,109.387,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,698,109.398,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,699,109.398,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,700,109.409,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,701,109.409,      ,585,8,4B 47 20 00 70 44 00 00,KG .pD..
USB-to-CAN V2 compact  CAN-1,702,109.42,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,703,109.42,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,704,109.436,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,705,109.436,      ,585,8,4B 47 20 00 60 44 00 00,KG .`D..
USB-to-CAN V2 compact  CAN-1,706,109.442,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,707,109.442,      ,585,8,4B 47 20 00 60 44 00 00,KG .`D..
USB-to-CAN V2 compact  CAN-1,708,109.454,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,709,109.454,      ,585,8,4B 47 20 00 60 44 00 00,KG .`D..
USB-to-CAN V2 compact  CAN-1,710,109.465,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,711,109.465,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,712,109.476,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,713,109.476,      ,585,8,4B 47 20 00 70 44 00 00,KG .pD..
USB-to-CAN V2 compact  CAN-1,714,109.487,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,715,109.487,      ,585,8,4B 47 20 00 70 44 00 00,KG .pD..
USB-to-CAN V2 compact  CAN-1,716,109.498,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,717,109.498,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,718,109.509,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,719,109.509,      ,585,8,4B 47 20 00 70 44 00 00,KG .pD..
USB-to-CAN V2 compact  CAN-1,721,109.521,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,722,109.521,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,723,109.534,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,724,109.534,      ,585,8,4B 47 20 00 80 44 00 00,KG ..D..
USB-to-CAN V2 compact  CAN-1,725,109.545,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,726,109.545,      ,585,8,4B 47 20 00 70 44 00 00,KG .pD..
USB-to-CAN V2 compact  CAN-1,727,109.556,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,728,109.556,      ,585,8,4B 47 20 00 60 44 00 00,KG .`D..
USB-to-CAN V2 compact  CAN-1,729,109.567,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,730,109.567,      ,585,8,4B 47 20 00 60 44 00 00,KG .`D..
